angDist,_Glon,_Glat,_RAJ2000,_DEJ2000,2MASS,more,RAJ2000,DEJ2000,Cluster,YSO,Num,RV,e_RV,Vrot,e_Vrot,Teff,e_Teff,log(g),e_log(g),Veil,e_Veil,SB2,chi2,Slope,Lchi2,LSlope,q,e_q,SimbadName,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
0.04967,158.336955774,-20.5403192292,52.26692963,31.285429,2M03290406+3117075,*,52.26692963,31.285429,NGC 1333,3,1,16.5,1.94,41.3,3.07,2870.0,39.8,4.16,0.201,0.0749,0.0676,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03290406+3117075,52.26694224802,31.28542039264,0.001543,0.0011038,82.15,121404367383293056,52.26697714636,0.0769,31.28537778471,0.0549,3.3343,0.0876,38.0467,11.702,6.71,0.096,-9.587,0.07,233,-1.1036,259.68,0.114,0.3467,31,1e+20,1e+20,15,0.947,0,3009.12,2.98529,16.99127,268.775,15.198,19.265072,4550.31,15.602793,1.601,3.662279,1e+20,1e+20,0,1e+20,1e+20,145540522669323082,999999,999999,607033754,0.002958,0.061457,0.005435,16.99127,0.002958,3009.12,0.026,1.536,1.1135,0.092
0.095577,158.2500690075,-20.4320542927,52.26737213,31.42087555,2M03290416+3125151,*,52.26737213,31.42087555,NGC 1333,3,7,15.1,0.257,34.0,0.439,3980.0,8.01,4.1,0.0339,0.373,0.0132,1,7.38,6.06,7.38,6.06,1e+20,1e+20,2MASS J03290416+3125151,52.26735474631,31.42085353188,0.0070032,0.0043086,98.55,121407803357122304,52.26738391766,0.3047,31.42080737537,0.2096,3.1397,0.332,9.4568,11.799,5.601,0.438,-10.385,0.28,211,1.1213,295.03,0.866,2.032,95,1.0998,0.0762,14,1.054,0,494.762,1.57245,18.951376,47.0704,5.75306,21.156673,918.888,17.339739,1.952,3.816935,1e+20,1e+20,0,1e+20,1e+20,145700522673425623,999999,999999,608033865,0.004416,0.132731,0.028277,18.925785,0.004353,506.562,0.356,6.9549,4.3862,-0.147
0.062766,158.2871679569,-20.4557685219,52.28310394,31.3809948,2M03290794+3122515,*,52.28310394,31.3809948,NGC 1333,2,1,15.0,0.513,30.6,1.25,4090.0,24.9,4.3,0.0702,0.27,0.0259,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03290794+3122515,52.28310476275,31.38097737909,0.0036824,0.0024694,81.11,121407146226856192,52.28313456328,0.1819,31.38093422776,0.1264,3.4649,0.2039,16.9957,11.271,5.724,0.227,-9.709,0.159,221,-2.9772,330.07,0.828,5.192,95,1.0083,0.0459,14,0.858,0,1094.28,3.22391,18.089544,90.0153,10.4013,20.452751,1963.94,16.515078,1.877,3.937674,1e+20,1e+20,0,1e+20,1e+20,145650522830927778,999999,999999,607033755,0.004222,0.125488,0.013792,18.063953,0.004166,1120.38,0.265,3.6582,2.5052,0.1243
0.046157,158.3153727326,-20.4884575967,52.28468704,31.33898354,2M03290832+3120203,*,52.28468704,31.33898354,NGC 1333,3,6,16.0,0.417,18.3,0.898,3120.0,18.6,4.29,0.0846,0.215,0.0406,1,0.756,0.583,0.756,0.583,1e+20,1e+20,2MASS J03290832+3120203,52.28469644288,31.33897354548,0.0177759,0.0109046,99.22,121406188448737664,52.28472557052,0.7633,31.33892643832,0.5182,3.3289,0.7918,4.204,11.986,5.598,1.119,-10.599,0.713,213,1.222,252.65,1.345,0.8099,95,1.2476,0.1852,13,1.059,0,153.21,0.970119,20.22415,13.4732,2.31899,22.514866,284.593,18.612335,1.945,3.902531,1e+20,1e+20,0,1e+20,1e+20,145600522846657367,999999,999999,999999,0.007406,0.186896,0.048127,20.198559,0.007258,156.864,0.338,17.6329,11.1343,-0.1588
0.058527,158.2954312948,-20.4367425526,52.30378342,31.39149666,2M03291290+3123293,*,52.30378342,31.39149666,NGC 1333,2,3,12.5,0.425,21.9,0.748,2890.0,14.7,4.21,0.0762,0.052,0.0249,1,1.89,0.299,1.89,0.299,1e+20,1e+20,2MASS J03291290+3123293,52.30376968765,31.39148539512,0.0027188,0.0017551,93.14,121406772564972032,52.30381312901,0.1128,31.3914380379,0.0825,3.1103,0.1236,25.1735,13.533,8.344,0.171,-10.655,0.112,223,3.273,322.06,0.363,2.149,31,1e+20,1e+20,14,1.159,0,2151.91,4.10468,17.355309,250.411,23.8807,19.341908,3401.13,15.918837,1.697,3.423071,1e+20,1e+20,0,1e+20,1e+20,145670523037670385,999999,999999,607033765,0.003447,0.10358,0.008083,17.355309,0.003447,2151.91,0.154,2.7164,1.7588,-0.0494
0.117582,158.1985642017,-20.3063692682,52.31106949,31.55025673,2M03291465+3133009,*,52.31106949,31.55025673,NGC 1333,3,3,16.9,0.168,12.0,0.547,4320.0,11.0,4.96,0.0397,0.105,0.0117,1,0.237,0.558,0.237,0.558,1e+20,1e+20,2MASS J03291465+3133009,52.31105184863,31.55022773392,0.0006949,0.0003987,98.33,121417698961765504,52.31108828477,0.0314,31.55019622023,0.0189,3.7349,0.0322,116.1503,9.954,6.986,0.043,-7.091,0.026,185,-1.8662,145.66,0.0,0.0,31,1e+20,1e+20,12,0.901,0,21556.4,42.7969,14.853424,6694.86,66.379,15.774189,21917.0,13.895944,1.327,1.878245,1e+20,1e+20,0,1e+20,1e+20,145860523110650866,999999,999999,608033873,0.003498,0.011121,0.007856,14.853424,0.003498,21556.4,0.009,0.69,0.4071,-0.1653
0.090873,158.332743545,-20.4614492406,52.31896591,31.35069656,2M03291655+3121025,*,52.31896591,31.35069656,NGC 1333,3,2,13.6,1.04,27.0,1.66,3620.0,55.2,4.13,0.164,0.354,0.0659,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03291655+3121025,52.31896651494,31.35067132292,0.0220897,0.0140856,70.59,121406119730035200,52.31900415677,0.8619,31.35062862381,0.6828,4.2214,0.975,4.3298,12.026,7.233,1.348,-9.607,0.976,194,1.7009,239.66,1.429,0.6035,95,1.2966,0.2115,13,1.087,0,125.534,0.855863,20.440464,48.1148,7.93021,21.132847,225.763,18.863766,2.182,2.269081,1e+20,1e+20,0,1e+20,1e+20,145620523189591419,999999,999999,999999,0.007898,0.178971,0.063131,20.426902,0.007812,127.112,0.809,21.3535,15.1784,0.28
0.049585,158.3029835286,-20.4243703637,52.31914139,31.39709091,2M03291659+3123495,*,52.31914139,31.39709091,NGC 1333,2,3,14.2,0.325,19.6,0.737,3770.0,19.7,4.57,0.0692,0.387,0.0262,1,1.75,1.87,1.75,1.87,1e+20,1e+20,2MASS J03291659+3123495,52.31914974879,31.3970791283,0.005492,0.0035741,87.02,121406806924966528,52.31918204508,0.2383,31.39702723069,0.17,2.3671,0.2671,8.8632,13.222,6.203,0.342,-11.677,0.226,213,6.4609,855.96,1.567,26.89,95,0.9674,0.0568,13,1.332,0,1353.01,6.31283,17.859112,96.3315,15.6675,20.379122,2287.89,16.349308,1.762,4.029814,1e+20,1e+20,0,1e+20,1e+20,145670523191447090,999999,999999,607033770,0.005767,0.176608,0.014976,17.833521,0.005663,1385.28,0.138,5.4877,3.5807,0.046
0.058107,158.3137412775,-20.4251275917,52.328022,31.39040184,2M03291872+3123254,*,52.328022,31.39040184,NGC 1333,2,1,14.3,0.248,13.1,0.601,4050.0,16.1,4.41,0.0599,0.381,0.0246,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03291872+3123254,52.32802757809,31.39038641741,0.0005323,0.0003627,88.75,121406738205233152,52.32806260334,0.024,31.39034313571,0.0174,3.4191,0.0269,126.9724,11.836,6.727,0.033,-9.738,0.023,207,0.3849,200.36,0.0,0.0,31,1e+20,1e+20,14,1.018,0,31432.8,333.526,14.443909,7404.54,310.124,15.664797,37300.2,13.318618,1.422,2.346179,1e+20,1e+20,0,1e+20,1e+20,145660523280279068,999999,999999,607033774,0.011845,0.045559,0.034554,14.443909,0.011845,31432.8,0.038,0.5322,0.3628,0.0172
0.063756,158.3464642533,-20.4489356435,52.33981323,31.35290909,2M03292155+3121104,*,52.33981323,31.35290909,NGC 1333,2,5,13.8,0.208,16.8,0.406,2970.0,8.81,4.16,0.0534,0.0111,0.0136,1,2.08,0.336,2.08,0.336,1e+20,1e+20,2MASS J03292155+3121104,52.33981578931,31.35289151526,0.0010596,0.0007328,81.55,121406428967590272,52.33985555639,0.0517,31.35284887826,0.0386,3.4108,0.0572,59.6771,12.264,7.641,0.065,-9.593,0.047,241,2.8934,400.78,0.245,4.558,31,1e+20,1e+20,15,1.135,0,7802.65,8.15904,15.956762,751.424,10.1704,18.14883,11528.6,14.593454,1.574,3.555376,1e+20,1e+20,0,1e+20,1e+20,145620523398044068,999999,999999,607033776,0.00298,0.014958,0.004635,15.956762,0.00298,7802.65,0.013,1.0536,0.7414,0.109
0.067619,158.3584657563,-20.454399652,52.34644318,31.34176254,2M03292314+3120303,*,52.34644318,31.34176254,NGC 1333,2,2,13.1,0.209,11.2,0.559,3110.0,12.0,3.9,0.0778,0.354,0.0383,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03292314+3120303,52.34646138032,31.34175199641,0.0009952,0.00066,77.31,121394677937069184,52.34650136814,0.0459,31.34170774373,0.0331,3.5166,0.0523,67.2499,12.577,7.684,0.061,-9.957,0.043,250,3.2287,383.46,0.203,3.852,31,1e+20,1e+20,15,1.148,0,9264.45,24.6365,15.770318,1114.07,33.2339,17.721256,13253.2,14.44209,1.551,3.279166,1e+20,1e+20,0,1e+20,1e+20,145610523464570691,999999,999999,607033778,0.003991,0.032508,0.009212,15.770318,0.003991,9264.45,0.029,0.9816,0.68,0.1781
0.086435,158.2901938044,-20.3694556035,52.3467865,31.44810867,2M03292322+3126531,*,52.3467865,31.44810867,NGC 1333,2,2,13.1,0.345,13.8,0.807,3070.0,19.0,4.2,0.103,0.186,0.0384,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03292322+3126531,52.34679986204,31.44808753906,0.0021848,0.0014852,81.24,121413610153000320,52.34683539963,0.1131,31.44804295553,0.0731,3.3192,0.1246,26.6313,12.131,6.821,0.134,-10.031,0.095,189,0.3503,225.6,0.181,0.5148,31,1e+20,1e+20,13,1.016,0,2092.83,4.43584,17.385534,155.464,12.5553,19.85947,3227.84,15.975616,1.617,3.883854,1e+20,1e+20,0,1e+20,1e+20,145730523467958299,999999,999999,608033880,0.00359,0.087729,0.008314,17.385534,0.00359,2092.83,0.012,2.1712,1.5051,0.1182
0.070699,158.3271859883,-20.4136531409,52.34790421,31.39194107,2M03292349+3123309,*,52.34790421,31.39194107,NGC 1333,3,4,14.3,0.16,12.4,0.429,3960.0,9.81,4.5,0.0403,0.225,0.0162,1,1.63,1.46,1.63,1.46,1e+20,1e+20,2MASS J03292349+3123309,52.34791061597,31.39192220803,0.0016315,0.0010286,98.23,121406635126017408,52.34794292249,0.0723,31.39188015146,0.0496,3.3667,0.0785,42.8645,11.316,6.205,0.101,-9.463,0.066,198,0.9995,238.25,0.0,0.0,31,1e+20,1e+20,14,1.05,0,3902.84,10.8097,16.708914,510.67,12.5716,18.568192,5980.54,15.306045,1.663,3.262147,1e+20,1e+20,0,1e+20,1e+20,145670523479350899,999999,999999,607033779,0.004079,0.026874,0.008126,16.708914,0.004079,3902.84,0.144,1.6214,1.0445,-0.1342
0.056736,158.310157895,-20.3913941127,52.34874725,31.41932106,2M03292369+3125095,*,52.34874725,31.41932106,NGC 1333,3,3,15.0,0.702,26.0,1.17,3190.0,30.4,4.51,0.11,0.216,0.053,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03292369+3125095,52.34876061938,31.41931018763,0.0049674,0.0034206,85.34,121406871348964864,52.34879387054,0.2251,31.41926995534,0.1648,3.8273,0.2535,15.0964,11.077,6.385,0.309,-9.052,0.218,194,2.1229,294.44,0.926,4.137,95,1.1649,0.0528,15,1.11,0,803.222,3.34321,18.425278,110.576,15.1901,20.229385,1358.57,16.915188,1.829,3.314198,1e+20,1e+20,0,1e+20,1e+20,145700523487553758,999999,999999,608033881,0.005293,0.149176,0.017802,18.399687,0.005203,822.379,0.302,4.9587,3.4331,0.0617
0.086245,158.3006541684,-20.3665720031,52.35799026,31.44448662,2M03292591+3126401,*,52.35799026,31.44448662,NGC 1333,2,2,15.4,0.53,37.5,0.938,5160.0,62.8,4.75,0.0853,0.534,0.0403,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03292591+3126401,52.35800208183,31.44446488944,0.0005913,0.0003962,101.55,121412854238659712,52.35803884418,0.0302,31.44442122695,0.0197,3.3814,0.0326,103.8339,12.096,7.057,0.036,-9.824,0.026,199,1.0572,213.38,0.034,0.2516,31,1e+20,1e+20,15,1.052,0,17924.8,611.193,15.053732,4797.17,476.695,16.136078,19960.2,13.997481,1.381,2.138597,1e+20,1e+20,0,1e+20,1e+20,145730523580053950,999999,999999,608033886,0.037123,0.107926,0.107436,15.053732,0.037123,17924.8,0.027,0.5847,0.4058,-0.1592
0.021281,158.4169511508,-20.4971343275,52.3673172,31.2746048,2M03292815+3116285,*,52.3673172,31.2746048,NGC 1333,3,7,13.5,0.253,26.5,0.388,2570.0,8.93,3.93,0.0408,0.000415,0.00119,1,0.31,0.556,0.31,0.556,1e+20,1e+20,2MASS J03292815+3116285,52.36731028728,31.27460498907,0.0023692,0.0017762,80.79,121393166108583808,52.36734385531,0.1173,31.27455720009,0.0885,3.3181,0.1301,25.5025,12.541,6.455,0.148,-10.753,0.114,233,4.5342,492.03,0.688,10.32,31,1e+20,1e+20,15,1.218,0,2748.89,15.5675,17.089472,164.895,8.91929,19.79552,4439.78,15.629493,1.675,4.166028,1e+20,1e+20,0,1e+20,1e+20,145530523673090085,999999,999999,607033783,0.006738,0.058794,0.016325,17.089472,0.006738,2748.89,0.032,2.3559,1.7939,0.0919
0.083792,158.3976648636,-20.4668391364,52.37190247,31.30965996,2M03292925+3118347,*,52.37190247,31.30965996,NGC 1333,2,5,13.0,0.104,8.26,0.416,4290.0,9.03,4.6,0.0314,0.127,0.00879,1,0.404,0.797,0.404,0.797,1e+20,1e+20,2MASS J03292925+3118347,52.37192471687,31.30964652577,0.0012659,0.0008877,79.35,121393956382564736,52.37196003931,0.0599,31.30960274319,0.0441,3.304,0.0655,50.4738,11.965,6.79,0.078,-9.851,0.057,238,2.5549,323.33,0.221,2.607,31,1e+20,1e+20,15,1.119,0,5617.27,9.49813,16.313553,764.6,12.8281,18.129957,8065.7,14.981291,1.572,3.148666,1e+20,1e+20,0,1e+20,1e+20,145570523719322140,999999,999999,607033784,0.003311,0.018428,0.006459,16.313553,0.003311,5617.27,0.069,1.2549,0.9033,0.1305
0.061083,158.3959464037,-20.4580578493,52.37661362,31.31762886,2M03293038+3119034,*,52.37661362,31.31762886,NGC 1333,2,2,13.4,0.166,8.85,0.551,3340.0,18.6,3.62,0.0625,0.503,0.0295,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03293038+3119034,52.37661473167,31.31761191914,0.0007222,0.0005151,75.63,121394403059162752,52.37665569721,0.0346,31.31756829185,0.0258,3.3585,0.0378,88.8616,12.584,7.874,0.044,-9.816,0.034,238,0.9284,264.45,0.08,0.9232,31,1e+20,1e+20,15,1.042,0,14397.6,19.7844,15.291641,2317.83,28.8147,16.925838,19096.9,14.045489,1.487,2.880349,1e+20,1e+20,0,1e+20,1e+20,145580523766221708,999999,999999,607033786,0.003133,0.013783,0.004998,15.291641,0.003133,14397.6,0.024,0.7112,0.5302,0.1634
0.091176,158.3060494301,-20.3460624505,52.37723541,31.45777893,2M03293053+3127280,*,52.37723541,31.45777893,NGC 1333,3,2,14.8,0.533,16.2,1.16,2840.0,23.0,4.24,0.131,0.0628,0.0377,1,1e+20,1e+20,1e+20,1e+20,1e+20,1e+20,2MASS J03293053+3127280,52.37724455137,31.45775483358,0.0029876,0.0021839,77.88,121412953022160256,52.37727897326,0.1414,31.45770958028,0.107,3.5812,0.154,23.2572,12.138,6.607,0.183,-10.182,0.141,187,-0.1562,224.29,0.409,1.559,31,1e+20,1e+20,15,0.99,0,1368.14,2.20621,17.84704,90.824,10.2459,20.44304,2194.14,16.394732,1.67,4.048309,1e+20,1e+20,0,1e+20,1e+20,145740523772439897,999999,999999,608033889,0.003265,0.122514,0.005781,17.84704,0.003265,1368.14,0.044,2.9568,2.2254,0.1296
0.115153,158.3427593326,-20.3795697075,52.38565445,31.41028595,2M03293255+3124370,*,52.38565445,31.41028595,NGC 1333,2,7,11.7,0.271,19.0,0.516,3000.0,10.5,4.12,0.0573,0.526,0.0301,1,2.29,0.811,2.29,0.811,1e+20,1e+20,2MASS J03293255+3124370,52.38568264425,31.41026487508,0.0020329,0.001446,95.62,121412510641276928,52.38572257651,0.0949,31.41021795864,0.0675,3.4739,0.106,32.7745,13.047,7.668,0.125,-10.556,0.091,220,2.846,316.06,0.395,3.492,31,1e+20,1e+20,15,1.139,0,2583.24,44.0756,17.156954,325.319,18.6392,19.05777,3884.88,15.77445,1.63,3.28332,1e+20,1e+20,0,1e+20,1e+20,145690523856992898,999999,999999,608033891,0.018729,0.06227,0.056328,17.156954,0.018729,2583.24,0.107,2.0281,1.4528,-0.0676
0.078444,158.3158306813,-20.3444625755,52.38693619,31.4535141,2M03293286+3127126,*,52.38693619,31.4535141,NGC 1333,2,5,14.2,0.321,13.9,0.759,3110.0,15.7,4.75,0.0669,0.297,0.0322,1,1.09,0.838,1.09,0.838,1e+20,1e+20,2MASS J03293286+3127126,52.38694853905,31.45349502586,0.0015135,0.0010794,91.09,121412922958135936,52.38698267078,0.0746,31.45345331544,0.0537,3.3239,0.0813,40.8793,11.445,6.551,0.094,-9.385,0.068,191,0.1982,212.43,0.196,1.251,31,1e+20,1e+20,14,1.008,0,3750.2,14.4038,16.752232,456.224,14.5214,18.690598,5404.94,15.415919,1.563,3.274678,1e+20,1e+20,0,1e+20,1e+20,145740523869434788,999999,999999,608033892,0.004998,0.034671,0.012592,16.752232,0.004998,3750.2,0.042,1.5133,1.0796,-0.0131
0.120456,158.22141035,-20.2223256202,52.3906517,31.60434914,2M03293375+3136156,*,52.3906517,31.60434914,NGC 1333,3,3,8.37,0.168,7.94,0.574,5530.0,25.1,4.69,0.0508,0.000412,0.00213,1,0.592,1.07,0.592,1.07,1e+20,1e+20,2MASS J03293375+3136156,52.39067528098,31.60432237756,0.005125,0.0035759,83.65,121419279509726464,52.39077745198,0.2493,31.60425200054,0.1682,2.5151,0.2611,9.631,25.181,19.579,0.314,-15.835,0.228,192,1.4626,288.17,0.793,2.272,95,1.0916,0.064,12,1.075,0,517.394,5.70798,18.902813,28.7767,5.93272,21.690939,976.596,17.273607,1.943,4.417332,1e+20,1e+20,0,1e+20,1e+20,145920523907345746,999999,999999,609034474,0.012291,0.223857,0.015224,18.877222,0.012019,529.734,0.265,5.1088,3.5989,0.0806
0.194816,158.3860923921,-20.4026390781,52.40722656,31.36735725,2M03293773+3122024,*,52.40722656,31.36735725,NGC 1333,2,7,14.0,0.473,20.8,0.851,2550.0,23.1,3.87,0.118,0.169,0.0422,1,0.113,0.318,0.113,0.318,1e+20,1e+20,2MASS J03293773+3122024,52.40716939517,31.3673806179,0.0040016,0.0025842,99.29,121400450373111040,52.40720847549,0.1706,31.36733521743,0.1186,3.5576,0.18,19.7638,12.677,7.508,0.249,-10.215,0.167,199,1.0398,275.38,0.669,3.592,31,1e+20,1e+20,13,1.051,0,1255.95,2.33333,17.939936,85.7778,5.90821,20.505106,2051.56,16.467684,1.702,4.037422,1e+20,1e+20,0,1e+20,1e+20,145640524071781422,999999,999999,607033795,0.003415,0.074835,0.007604,17.939936,0.003415,1255.95,0.077,3.9711,2.6308,-0.1423
0.082228,158.4478219127,-20.3829313577,52.47513962,31.34804344,2M03295403+3120529,*,52.47513962,31.34804344,NGC 1333,2,7,13.5,0.153,12.4,0.378,3110.0,10.2,3.37,0.0638,1.04,0.0515,1,1.11,0.23,1.11,0.23,1e+20,1e+20,2MASS J03295403+3120529,52.4751259378,31.34806306598,0.0009773,0.0005908,98.49,121399488300436608,52.47516511681,0.0402,31.34801811552,0.0276,3.3721,0.041,82.2926,12.608,7.528,0.06,-10.114,0.038,190,2.7008,245.06,0.126,2.15,31,1e+20,1e+20,13,1.142,0,15661.6,57.5876,15.200277,3098.32,73.6074,16.610727,20212.4,13.983851,1.488,2.626876,1e+20,1e+20,0,1e+20,1e+20,145610524751298224,999999,999999,607033824,0.004851,0.025945,0.012155,15.200277,0.004851,15661.6,0.063,0.9705,0.6019,-0.1515
0.015568,158.3985345583,-20.303442228,52.48841476,31.43928909,2M03295721+3126214,*,52.48841476,31.43928909,NGC 1333,3,7,13.8,0.148,21.3,0.278,3820.0,7.41,4.2,0.0267,0.235,0.011,1,0.909,0.552,0.909,0.552,1e+20,1e+20,2MASS J03295721+3126214,52.48841941144,31.43929080783,0.0009107,0.000683,72.38,121401171927660800,52.48845627803,0.0434,31.43924609537,0.0324,3.4307,0.0462,74.2493,12.3,7.077,0.055,-10.06,0.045,185,1.8778,230.11,0.121,1.534,31,1e+20,1e+20,14,1.099,0,11319.3,13.2786,15.552815,1718.47,15.2433,17.25069,14887.7,14.315824,1.467,2.934867,1e+20,1e+20,0,1e+20,1e+20,145720524884247701,999999,999999,608033912,0.003035,0.010027,0.004899,15.552815,0.003035,11319.3,-0.004,0.8923,0.7069,0.166
